"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"19345"	"TRINITY_DN21157_c0_g2"	0.485991309171578	4.78287951986995	5.1264123085144	0.000273984013268097	0.00447112645234476	0.131635699309693	"Unchanged"	665.89	617.21	642.52	587.9	659.38	812.53	748.73	1103.05	937.74	827.14
"19346"	"TRINITY_DN21157_c1_g1"	-0.777664573491647	0.71887720137603	-3.47324668743386	0.00478993920288507	0.0294383709812567	-2.09427472046776	"Unchanged"	70	61	73	48	51	32	38	33	47	17
"19347"	"TRINITY_DN21157_c2_g1"	-0.288563877474894	4.75102798289725	-2.32442342988063	0.0390231924158172	0.121459825962158	-4.87091889744639	"Unchanged"	804.64	908.45	669.12	785.92	905.05	686.78	693.55	628.96	668.4	612.05
"19348"	"TRINITY_DN2116_c0_g1"	0.505232898831611	4.73897045538935	6.97603047764668	1.72127401252612e-05	0.000833676000136316	3.0162858595305	"Unchanged"	595.19	606.69	670.83	541.22	643.59	929.24	793.94	830.55	956.86	785
"19349"	"TRINITY_DN2116_c0_g2"	-0.178900838227591	0.00876296729200871	-0.76869857179958	0.457351681054223	0.626563278530559	-5.9703476847615	"Unchanged"	31	30	37.63	19	38.11	30	23	19	34	16
"19350"	"TRINITY_DN2116_c0_g3"	-0.46000853940521	1.37451476832594	-2.57381403354839	0.0248425538155889	0.0894658002491725	-3.80066089142666	"Unchanged"	84	74	73	100	90	48	49	58	69	67
"19351"	"TRINITY_DN21160_c0_g1"	-0.207922257244813	-0.772425650228567	-0.547394150437646	0.594424995295622	0.740305679003599	-5.92341995229672	"Unchanged"	25.21	17.87	19.22	15.54	16.13	19.82	7.66	5.42	36.11	9.23
"19352"	"TRINITY_DN21161_c0_g1"	0.878838759534079	-0.785888140145425	1.60529215400794	0.135139522999645	0.281726224584592	-4.85051906133717	"Unchanged"	18.28	13.37	11.38	7.56	12.37	39.46	22.06	26.52	6.24	20.43
"19353"	"TRINITY_DN21164_c0_g1"	0.49655399931227	0.189020083110233	1.66850835763087	0.121806416794662	0.26273686611193	-5.00376081633133	"Unchanged"	26	25	36	31	21	39	27	30	28	56.96
"19354"	"TRINITY_DN21164_c0_g2"	0.241989469569338	2.795359636508	1.48708801588722	0.163511409279225	0.320858253196706	-5.81871570750719	"Unchanged"	157	149	218	191	160	223	189	147	264	215.04
"19355"	"TRINITY_DN21165_c0_g1"	0.031899662196418	0.722452659037336	0.0887177776247102	0.930810923002957	0.96096291146576	-6.42963348426951	"Unchanged"	103.45	40.37	52.07	40.21	22.24	42.23	49.21	53.48	48.54	27.03
"19356"	"TRINITY_DN21166_c0_g1"	-0.960180528528216	0.646030857579046	-3.17152899366715	0.00830906297025607	0.0425914846871358	-2.6115206617483	"Unchanged"	63.51	49.62	69.65	75.21	48.25	38.63	21.74	19.78	21.79	51.22
"19357"	"TRINITY_DN21166_c1_g1"	-2.06661796749093	1.21153237947977	-9.23874949320176	1.0389014152115e-06	0.000179484917113153	5.95394606444371	"Down-regulated"	159.79	116.74	133.26	110.57	132.75	27.36	11.76	43.08	41.74	29.48
"19358"	"TRINITY_DN21166_c2_g1"	-2.91209950609458	-1.00463877603854	-4.09204093104892	0.0015813070164628	0.014065228116505	-0.972698133838478	"Down-regulated"	46.03	92	28	17	37.96	3	3	4	4	4
"19359"	"TRINITY_DN21169_c0_g1"	-0.592581072242085	2.24951932204913	-3.03586018739346	0.0106562903641313	0.0502389086587039	-3.15511019636488	"Unchanged"	161.61	139.85	239.48	108.16	165.62	85.55	81.79	95.54	140.23	125.61
"19360"	"TRINITY_DN2117_c0_g1"	0.731370744180039	3.29661925714258	6.28200836285315	4.60260623930647e-05	0.00148987870990899	2.18184279100318	"Unchanged"	225.85	201.36	237.41	146.72	232.96	343.21	317.74	363.96	445.46	270.24
"19361"	"TRINITY_DN2117_c0_g2"	-0.346145903151491	-0.986080410423281	-0.804700605470825	0.437084506597121	0.609399067082084	-5.68328358173663	"Unchanged"	31.8	12.01	13.32	7.57	27.76	19.6	12.14	10.4	11.12	4.3
"19362"	"TRINITY_DN2117_c0_g3"	0.0580186977313354	4.50102279712724	0.554629155744582	0.589623033328204	0.7364969202197	-7.06816466891086	"Unchanged"	716.94	523.59	732.1	464.88	625.96	623.07	497.52	600.19	835.45	597.88
"19363"	"TRINITY_DN2117_c1_g1"	-0.0076741754037371	4.82799929313929	-0.0642137699142958	0.949887138432551	0.971922426015217	-7.27668962423808	"Unchanged"	735.26	651.21	999.49	854.45	695.82	850.84	701.88	825.33	864.03	602.17
"19364"	"TRINITY_DN2117_c2_g1"	0.0762329504838545	7.09843757876567	0.964421813166792	0.354400225712101	0.533617707511251	-7.01882427332972	"Unchanged"	4253.67	3728.17	3669.54	3040.37	3732.22	3626.91	3297.19	4162.18	4019.86	3802.31
"19365"	"TRINITY_DN2117_c2_g2"	0.378949614877125	1.82804071838291	2.44902563682678	0.0311652981552675	0.104488179249409	-4.10974021665904	"Unchanged"	84.32	99.7	83.98	81.07	79.17	94.65	117.83	116.62	120.22	94.33
"19366"	"TRINITY_DN2117_c3_g1"	0.376504084032922	4.27045142918769	3.94922321392919	0.00203548848939747	0.0165819569771946	-1.86500820622876	"Unchanged"	512	458	504	423	405	676	563	605.93	650	486
"19367"	"TRINITY_DN21173_c0_g1"	-0.669709284621298	0.116080759014106	-1.78232822511343	0.100713695699847	0.230950656554254	-4.8217865663496	"Unchanged"	68	44	20	50	30	26	18	15	40	14
"19368"	"TRINITY_DN21174_c0_g1"	-1.69230744366916	-0.714552634573163	-4.12032918084714	0.00150457543730822	0.0136029525616076	-0.84429835065762	"Down-regulated"	48.67	32.46	22.37	33.89	23.11	4.75	13.4	11.93	9.03	3.67
"19369"	"TRINITY_DN21175_c0_g1"	-0.70840654880344	-0.321408548502844	-2.27487321551215	0.0426504557292971	0.129074291797124	-3.97465585212969	"Unchanged"	46	36	32	19	20	16	10	11	20	22
"19370"	"TRINITY_DN21177_c0_g1"	-0.660745617127855	1.49035974360881	-2.95699592415465	0.0123160105758058	0.0554812101398588	-3.1467252733329	"Unchanged"	101.11	68.32	153.05	84.45	96.67	78.92	40.33	64.34	81.28	39.14
"19371"	"TRINITY_DN21179_c0_g1"	-0.419160410380632	2.44840947235376	-3.15527728071018	0.00856023587763849	0.0434328161959548	-2.98115476959048	"Unchanged"	184.81	164.03	198.81	122.7	189.08	152.66	119.14	125.86	134.03	106.85
"19372"	"TRINITY_DN21179_c0_g2"	-0.658580052532992	4.1847921609837	-5.21018925672485	0.00023923236391597	0.00412166218110659	0.354193342740077	"Unchanged"	696.71	741.29	601.35	468.66	633.22	481.26	366.2	344.69	461.74	330.79
"19373"	"TRINITY_DN2118_c0_g1"	-0.0167439507285253	4.81768193007492	-0.143826000111962	0.888092290563595	0.936400654764844	-7.26633183823014	"Unchanged"	759	803	701	845	763	806	773	846	772	602
"19374"	"TRINITY_DN21180_c0_g1"	0.0182449728072803	2.88639781851088	0.120344277193465	0.906258077527763	0.946644543836465	-6.91874124601719	"Unchanged"	228.82	164	254	171	193	218.94	139	188	323	173
"19375"	"TRINITY_DN21181_c0_g1"	0.235168883785441	3.28170080180452	1.87712853095651	0.0857221261157033	0.207077659284934	-5.35341188529148	"Unchanged"	299.46	188.33	260.68	203.53	273.76	310.35	283.55	242.81	361.15	248.86
"19376"	"TRINITY_DN21181_c0_g3"	0.204250712461089	2.33326569349303	1.00270769877507	0.336346097134343	0.516245747925446	-6.2867270611095	"Unchanged"	111.12	119.75	132.4	126.92	157.25	243.32	107.71	139.77	186.21	90.52
"19377"	"TRINITY_DN21181_c0_g4"	0.952295432314286	0.200554894040144	1.90431270417129	0.0818154179261012	0.200695548478716	-4.65437168900716	"Unchanged"	37.85	12.05	60.96	5.81	41.73	41.28	31.16	68.08	52.42	26.71
"19378"	"TRINITY_DN21181_c0_g5"	-1.03690194940564	0.24248352001812	-2.29833584779795	0.0408943936970361	0.125451475156668	-4.03609180143792	"Unchanged"	54.11	59.35	16	59	79.67	29.9	15.95	16.99	25.04	16.06
"19379"	"TRINITY_DN21181_c2_g1"	0.137492622893478	-0.436403683998133	0.383247388673986	0.708428158331915	0.822375539448052	-6.09567417945848	"Unchanged"	25.85	24.59	29.12	11.03	16.98	17.55	17.09	22.73	42.01	7.5
"19380"	"TRINITY_DN21187_c0_g1"	-0.877814940665102	-0.775661868564017	-3.17960763948694	0.00818698672050513	0.0422123798194136	-2.38364072670624	"Unchanged"	21.43	20.46	27.5	17.5	29.57	8.41	4.97	13.75	15.67	9.5
"19381"	"TRINITY_DN21188_c0_g1"	-0.255704416019988	1.9795866546878	-1.20424511333547	0.252358220105916	0.428339406422521	-5.99144493095659	"Unchanged"	198.34	108.52	103.59	106.45	92.49	77.41	82.38	103.86	127.73	95.4
"19382"	"TRINITY_DN21188_c0_g2"	-0.596787675836496	-1.90865132966267	-0.403368054914567	0.693972073769035	0.812349834593169	-5.57633837414443	"Unchanged"	5.14	50.02	56.92	0	14.77	31.63	1.77	2.51	28.56	0
"19383"	"TRINITY_DN21188_c2_g1"	-0.715426676544397	2.06150684717487	-1.17708575917078	0.262617993640175	0.439549967445696	-6.03329826748617	"Unchanged"	62.5	71.29	348.21	349.87	134.46	255.62	66.46	42.02	110.16	55.51
"19384"	"TRINITY_DN21189_c0_g1"	0.172848608754918	3.54404735698187	0.958500518191346	0.35725339122432	0.536251746709774	-6.58645776078864	"Unchanged"	321.76	319.63	295.56	244.41	319.07	442.3	186.54	285.16	479.65	362.53
"19385"	"TRINITY_DN21189_c0_g2"	0.284091800930785	-0.561761793600409	0.919486078790052	0.37646129459196	0.554862918303425	-5.71658958348541	"Unchanged"	12.01	21.58	22.95	15.95	19.25	12.81	16.49	21.06	34.22	12.24
"19386"	"TRINITY_DN21189_c1_g1"	0.222957721612495	1.93990317337296	1.11878723206444	0.285737800244905	0.464218306792933	-6.07839133102497	"Unchanged"	100.02	85	137.01	62.06	116.22	82.16	101.04	112	151.17	119.85
"19387"	"TRINITY_DN2119_c0_g1"	-0.090477827449873	4.43382761381925	-0.501715008385594	0.625201436643354	0.762656574425152	-7.08702488804992	"Unchanged"	724.28	694.95	791.37	380.13	541.42	568.68	443.42	453.42	814.27	617.66
"19388"	"TRINITY_DN2119_c0_g2"	0.434315457382188	2.54693822758918	2.78306134205941	0.0169455932626251	0.0691594329667171	-3.67129109458535	"Unchanged"	151.71	102.72	158.04	120.63	161.21	161.88	136.85	179.43	279.19	184.57
"19389"	"TRINITY_DN2119_c1_g1"	-0.00672590889078857	5.5594442515744	-0.0686220779052847	0.946452534383578	0.970033731484347	-7.3631516553323	"Unchanged"	1381.23	1261.06	1142.32	1241.89	1449.41	1227.18	1186.56	1239.19	1318.99	1375.59
"19390"	"TRINITY_DN2119_c3_g1"	0.0174303713142225	2.34428467413347	0.127806829384701	0.90047839230672	0.943332925578461	-6.79771729848683	"Unchanged"	156.42	154.4	140.94	98.99	143.3	133.46	122.56	161.52	170.3	106.98
"19391"	"TRINITY_DN2119_c5_g1"	-0.952356522114985	3.56308697610864	-5.29529222193394	0.000208651481813714	0.00379557282519389	0.593410772674904	"Unchanged"	579.12	473.48	342.58	366.54	496.79	225.6	207.8	207.51	225.65	300.62
"19392"	"TRINITY_DN21190_c0_g1"	0.0694200010804373	2.38013425409265	0.22886885609211	0.822933560479998	0.89721334365113	-6.786519902891	"Unchanged"	125.08	151.31	121.42	152.55	155.74	103.44	146.03	141.02	356.83	72.33
"19393"	"TRINITY_DN21190_c0_g2"	-1.49361173523203	2.18066029611122	-11.6036818415351	9.28109340832823e-08	5.2584161622123e-05	8.34435338622345	"Down-regulated"	243.63	183.37	230.51	161	215.5	75.56	64.46	64.13	88.06	66.95
"19394"	"TRINITY_DN21193_c0_g1"	0.308427516535754	0.659660189693807	1.48542398674691	0.163944790139841	0.321372439560893	-5.35258949662407	"Unchanged"	47.07	33.52	49.59	24.68	51.16	43.77	40.54	38.47	70.94	39.24
"19395"	"TRINITY_DN21194_c0_g1"	1.48716149170431	-1.59071047287852	2.93334261698789	0.0128625057459527	0.0572648399793821	-2.69469163297475	"Unchanged"	5	9	20	2	5	12	9	12	19	17
"19396"	"TRINITY_DN21195_c0_g1"	3.80186264416725	-0.87439168553668	3.87472993182876	0.00232400709564914	0.0180888766370138	-1.33367599619507	"Up-regulated"	0	12.24	12.13	0	30.08	103.64	30	36	71.12	53.87
"19397"	"TRINITY_DN21197_c0_g1"	-0.384172305372984	1.7767560368042	-1.63847336146885	0.127989409050742	0.271548869710794	-5.38592770576309	"Unchanged"	168.84	97	142.17	58	98	72	79	80	107	66
"19398"	"TRINITY_DN21199_c0_g1"	0.497121734661779	-0.814938186522498	0.850340119080779	0.412247846643523	0.587031896613644	-5.6963134242571	"Unchanged"	35.92	4.28	8.43	12.28	33.6	14.13	5.43	15.1	27.9	30.42
"19399"	"TRINITY_DN212_c0_g1"	-0.316429120905336	5.84409267256595	-1.42443841883612	0.180515353156638	0.342694478482364	-6.38198534438163	"Unchanged"	1999.64	1830.35	1084.38	1784.74	2333.62	1338.93	1651.38	1523.21	1104.1	1384.21
"19400"	"TRINITY_DN212_c0_g2"	-0.229980089380856	3.32158732052655	-1.68445198805396	0.118632780587685	0.258181126834838	-5.65068098803465	"Unchanged"	242	310.01	371	228	338	280	201.99	232	295	252
"19401"	"TRINITY_DN212_c0_g3"	-0.349062644977392	3.73659586977146	-2.8375578342879	0.0153341558318015	0.0646057250245878	-3.80347265178623	"Unchanged"	381.97	342	536	333	475.98	321	301	339	409	252
"19402"	"TRINITY_DN212_c1_g1"	0.612310332957877	4.26599601192907	6.84822805229311	2.05331129042135e-05	0.000925730423248351	2.88742769752981	"Unchanged"	415.09	466.02	435.34	381.87	413.03	590.86	624.33	636.11	790.82	577.13
"19403"	"TRINITY_DN212_c2_g1"	0.0909673839822104	-1.07492240805547	0.25802732552337	0.800881109162962	0.882778980143241	-5.94506925008599	"Unchanged"	19.3	22	10	10.81	10.95	10	9.03	15	20.22	6
"19404"	"TRINITY_DN212_c3_g1"	-0.409573371977608	3.73706384968245	-3.5741877735255	0.00398859163225028	0.0260718047674228	-2.45990823358858	"Unchanged"	471.21	348.49	467.35	394.06	416.54	323.05	233.62	308.18	474.68	267.07
"19405"	"TRINITY_DN212_c4_g1"	-0.309265574864319	2.62100011373828	-2.71613159310583	0.019155725036214	0.0751080623157955	-3.80548223175411	"Unchanged"	201.26	195.65	212.09	148.99	172.14	157.54	118.4	166.75	176.87	131.96
"19406"	"TRINITY_DN212_c5_g1"	-0.88683418953429	7.75295133891217	-15.2199127296636	4.70843821976303e-09	9.30889813995197e-06	11.3546201871717	"Unchanged"	8250.67	8065.05	8234.45	7485.08	7608.05	4342.58	3846.25	4401.36	5121.01	3720.65
"19407"	"TRINITY_DN212_c6_g1"	-0.0403409075330971	3.34710835728178	-0.323979047329884	0.751688201238004	0.85113770325902	-6.96720817973722	"Unchanged"	262.81	301.27	318.48	244	271.88	294.47	225.84	341.04	264.53	248.03
"19408"	"TRINITY_DN2120_c0_g1"	0.00856257024757299	7.10690199126885	0.104872172366972	0.918258644548466	0.953579415153546	-7.49786552990618	"Unchanged"	4177.26	3752.27	3441.04	3729.08	3823.82	3356.04	3622.36	3755.82	4092.34	3746.35
"19409"	"TRINITY_DN2120_c0_g2"	-1.2454884285898	-1.61379776708758	-2.53243562385469	0.0267863037613717	0.0941931609800934	-3.30201286018584	"Unchanged"	33	11	11	11	16	4	1	4	10	6
"19410"	"TRINITY_DN2120_c0_g3"	0.315182669823068	1.36971352853534	1.45272264758049	0.172662084094542	0.332852777690366	-5.55165836111628	"Unchanged"	52.78	66.85	80.61	77.95	51.77	81.09	45.74	93.6	90.01	77.29
"19411"	"TRINITY_DN2120_c1_g1"	-0.213033023650805	2.25750039623481	-0.924099902445858	0.374152744786272	0.552658445582113	-6.34425484237862	"Unchanged"	123.59	87.52	200.64	155.07	159.81	86.96	127.6	145.94	155.37	94.78
"19412"	"TRINITY_DN2120_c1_g2"	-0.138668058346708	8.05697128603449	-1.44293952091674	0.17534513084442	0.336349744727874	-6.54160269965356	"Unchanged"	8616.09	6851.15	7345.69	5905.07	9088.11	6607.09	6028.22	7412.33	7946.83	6972.97
"19413"	"TRINITY_DN2120_c2_g1"	0.70574522341788	0.72048473526481	1.79549551189443	0.098498462921793	0.227588355852984	-4.92748597988648	"Unchanged"	26.05	48.86	34.87	58.57	25.91	92.78	84.92	48.84	42.94	29.94
"19414"	"TRINITY_DN2120_c3_g1"	-0.0450131837055754	3.22522810882228	-0.272025206058638	0.79035679368004	0.87588215902712	-6.95867587294797	"Unchanged"	232.24	341.62	313.99	236.97	191	228.72	224.42	246.32	325.59	230.95
"19415"	"TRINITY_DN2120_c4_g1"	0.272069709512583	7.12179484160058	1.50044201918603	0.160068765913649	0.316167347452855	-6.39106476892096	"Unchanged"	3498.88	3688.64	2407.2	3984.44	4052.83	3480.45	4523.73	4513.02	3681.01	4607.67
"19416"	"TRINITY_DN2120_c5_g1"	-0.157714636630215	5.11325791520379	-1.77099444775194	0.102656322556464	0.233922721665942	-5.8144323294505	"Unchanged"	1058.14	860.48	1222.58	964.46	928.91	917.94	796.66	862.22	1144.91	729.96
"19417"	"TRINITY_DN21203_c0_g1"	-0.0975078115640604	2.23935076081978	-0.74302184228583	0.472165923903487	0.639874962411102	-6.49333801963963	"Unchanged"	148.93	113.79	115.11	138.26	154.14	131.93	112.49	113.38	154.76	102.69
"19418"	"TRINITY_DN21204_c0_g1"	-1.95161146808133	-1.88704130976759	-1.95775672639995	0.0746074821147418	0.188471299972269	-4.05553454831722	"Unchanged"	19.42	9.24	9.19	29.4	19.03	0	10.72	0	20.89	7.24
"19419"	"TRINITY_DN21204_c0_g2"	-1.32960543138736	-0.0904181439337952	-3.21939067946428	0.00761173390849771	0.0402850850459374	-2.4068383180185	"Down-regulated"	39.47	37.18	76.68	20.27	48.46	19.33	11.32	17	7.42	22.93
"19420"	"TRINITY_DN21204_c1_g2"	-0.334333222779052	1.32904438585041	-1.15249636352579	0.272185657367259	0.44996960851836	-5.90279850692972	"Unchanged"	77.87	78.38	74.26	85.97	78.59	70.31	21.29	90.96	109.01	39.89
"19421"	"TRINITY_DN21206_c0_g1"	-0.243043718397503	0.76341560945492	-1.08433890015159	0.300114546871327	0.479793378369242	-5.84994942605332	"Unchanged"	62.48	44.85	50.78	35.69	70.33	27.57	34.53	39.72	65.93	40.45
"19422"	"TRINITY_DN21207_c0_g1"	0.044392120165453	1.27476670183261	0.216512190765876	0.832328124207124	0.903327460366942	-6.53731828828381	"Unchanged"	63	87	84	45	58	60	56	79	65	65
"19423"	"TRINITY_DN21207_c0_g2"	-0.171612256744597	1.07197041583818	-0.751096082178835	0.467475420653158	0.635852145762377	-6.22202508154938	"Unchanged"	60	57	65	57	68	59	44	69	36	59
"19424"	"TRINITY_DN21208_c1_g1"	-0.621523759495228	5.89203857590613	-3.67172648876558	0.00334433688642863	0.0230693503601445	-2.55891122100589	"Unchanged"	2579.35	1816.52	2339.13	1547.68	1962.02	1414.2	1136.32	1347.1	2038.07	763.54
"19425"	"TRINITY_DN21209_c0_g1"	0.20138888936858	5.04573520826607	2.17682171546537	0.0507981995539789	0.145672213420175	-5.15949485580138	"Unchanged"	820.58	828	984.99	768.77	811.02	1091.01	714	1036	1059.02	918.02
"19426"	"TRINITY_DN21209_c1_g1"	-1.06730971473429	-1.4415074056831	-2.87596719337501	0.0142907973813707	0.061528596562189	-2.79517143414942	"Unchanged"	19.48	14.27	13.3	17	15.23	7	1	6	10.07	6
"19427"	"TRINITY_DN2121_c0_g2"	-0.0623614179935932	3.99211469726686	-0.58992120229137	0.566493853947223	0.718398129706865	-6.96232578437286	"Unchanged"	365.56	439	471	457	478	481	368	426	465	378
"19428"	"TRINITY_DN21212_c0_g1"	-2.10189465641377	-0.349128076595114	-5.62684691797965	0.000123663993328088	0.00271656230254768	1.38397612677339	"Down-regulated"	57.15	38	35.1	35	77.16	13.02	4	7	18	5
"19429"	"TRINITY_DN21213_c0_g1"	0.460867110683588	2.15381668502224	2.88730863214861	0.013996453165428	0.06068886193565	-3.40564047557816	"Unchanged"	122	90	113	109	92	161	88	137	205	131
"19430"	"TRINITY_DN21214_c0_g1"	0.395580971289666	3.45995330262317	2.82283938385195	0.0157537425304732	0.0658213097230732	-3.7799119728044	"Unchanged"	279	247	240	275	259	445	254	414	346	284
"19431"	"TRINITY_DN21216_c0_g1"	-0.708714078586459	1.34602924667112	-2.23309792194986	0.0459568674676239	0.136042232417086	-4.36767467269184	"Unchanged"	97.22	93.48	103.99	49.96	122.12	83.39	16.87	51.27	82.24	56.22
"19432"	"TRINITY_DN21216_c0_g2"	-0.107123742676332	4.29631318950314	-0.481521021406382	0.639051866535335	0.772467395991104	-7.07556815354998	"Unchanged"	578.24	558.64	859.92	290.85	649.99	485.61	325	648.49	687.52	495.08
"19433"	"TRINITY_DN21216_c1_g1"	-0.492391073845891	-0.926842685906345	-1.16710449544851	0.266469550975871	0.443716097281516	-5.35921706406505	"Unchanged"	26.66	14.01	19.05	7	36.78	17	6	9	17	6.01
"19434"	"TRINITY_DN21216_c2_g1"	-1.26769746459348	-0.695700975723898	-2.45697679584278	0.0307195548900293	0.103471843925409	-3.57097880097007	"Unchanged"	45	14	26	13	68	11	4	9	15	9
"19435"	"TRINITY_DN21217_c0_g1"	-1.32963571626316	4.43915499927742	-4.92200905148144	0.000383031764306664	0.00554524372967894	-0.153553610760347	"Down-regulated"	936.41	906.47	1156.94	821.97	848.68	554.41	605.84	362.85	219.02	273.91
"19436"	"TRINITY_DN21217_c0_g2"	1.07690977372011	-1.13174116322273	1.52475491180573	0.153960133368682	0.307835371615482	-4.85072272492816	"Unchanged"	18.19	7.46	3.83	6.52	18.77	9.38	12.86	4.68	62.22	25.93
"19437"	"TRINITY_DN21217_c0_g3"	-0.273172967743123	1.45903828632841	-1.30715787938195	0.216335820051863	0.386935928590623	-5.75429898535586	"Unchanged"	95.8	84.09	104.27	55.5	82.23	51.52	82.33	50.32	95.64	60.17
"19438"	"TRINITY_DN21218_c0_g1"	-0.407640845755917	2.72297096353835	-1.15268749649926	0.272110258443493	0.449885982947293	-6.2121651746017	"Unchanged"	102.99	295.24	288.9	171.4	249.03	105.46	262.88	180.54	177.53	99.54
"19439"	"TRINITY_DN21219_c0_g1"	0.0906033106378828	2.96729200142314	0.861938899081283	0.406089529936191	0.582218299358393	-6.55664107833658	"Unchanged"	238.47	180.95	200.93	184.19	223	266.15	182.44	219.84	244.38	190.36
"19440"	"TRINITY_DN2122_c0_g1"	-0.0211484953534771	4.80638450628098	-0.110106991772138	0.914195862764894	0.951273692327397	-7.26942075012247	"Unchanged"	772.16	674.49	569.37	956.93	939.75	697.11	763.69	646.13	715.15	965.95
"19441"	"TRINITY_DN2122_c0_g2"	0.380348907371554	3.03636116196851	3.60040788645313	0.00380381938960682	0.0252001876272965	-2.28703526057305	"Unchanged"	183.29	193.63	187.32	172.84	242.96	266.55	206.82	264.42	313.66	228.31
"19442"	"TRINITY_DN2122_c0_g3"	0.00579667205038105	0.987708608877093	0.0288461284753946	0.977474880898086	0.987973839907231	-6.49498622425586	"Unchanged"	68	47	51	63	51	54	32	72	60	47
"19443"	"TRINITY_DN2122_c0_g4"	0.615503233527627	2.18681499367507	3.50749514688218	0.00450108786350117	0.0282416818198057	-2.29225420619862	"Unchanged"	100	104	95.01	108.01	96	143	119.01	151.8	153	205
"19444"	"TRINITY_DN2122_c1_g1"	0.386836156128288	3.39295879270456	3.66211860606315	0.00340276071519754	0.0233627313885773	-2.24020778729005	"Unchanged"	261.79	263.47	244.05	247.13	225.54	323.83	335.95	325.3	365.87	282.31
